amount,venue,address,city,state,zip,type
" $596,137 ",Romeo Restaurant Group LLC - SVOG,120 S Main ,Romeo,MI,48065,Live venue operator or promoter
" $1,511,660 ","Atkins Events Productions, Inc. - SVOG",15238 Common Road ,Roseville,MI,48066,Live venue operator or promoter
" $1,692,066 ","ARTS, BEATS AND EATS, INC - SVOG",301 W 4th St LOWR LL 150 ,Royal Oak,MI,48067,Live venue operator or promoter
" $144,764 ","BG Media, Inc. - SVOG",600 S. Washington Ave ,Royal Oak,MI,48067,Live venue operator or promoter
" $1,505,601 ","Big Time Operator, LLC - SVOG",101 Curry Ave Unit 308,Royal Oak,MI,48067,Live venue operator or promoter
" $12,147 ",Blank Code LLC - SVOG,3208 Ferncliff Ave ,Royal Oak,MI,48073,Live venue operator or promoter
" $959,539 ","Comedy Castle, Inc - SVOG",310 S. Troy St ,Royal Oak,MI,48067,Live venue operator or promoter
" $192,893 ","Dark Horse Productions, LLC - SVOG",306 S. Washington Ave. Suite 212,Royal Oak,MI,48067,Live venue operator or promoter
" $7,715,638 ",Detroit Zoological Society - SVOG,8450 W. 10 Mile Road ,Royal Oak,MI,48067,Museum Operator
" $200,514 ",Stagecrafters - SVOG,415 S Lafayette ,Royal Oak,MI,48067,Live venue operator or promoter
" $22,643 ","Jacob K Parker, LLC - SVOG",1631 Brockway St,Saginaw,MI,48602,Motion picture theater operator
" $96,668 ",Mid-Michigan Children's Museum - SVOG,315 W Genesee Ave ,Saginaw,MI,48602,Museum Operator
" $1,059,236 ",Saginaw County Building Authority/Saginaw County Event Center - SVOG,303 Johnson St. ,Saginaw,MI,48607,Live venue operator or promoter
" $44,730 ",SAGINAW SYMPHONY ASSOCIATION - SVOG,201 N WASHINGTON AVE ,Saginaw,MI,48607,Live performing arts organization operator
" $155,294 ",Saginaw Valley Zoological Society - SVOG,1730 S Washington Avenue ,Saginaw,MI,48601,Museum Operator
" $279,843 ",TempleArts - SVOG,1126 N. Michigan Ave. ,Saginaw,MI,48602,Live performing arts organization operator
" $260,600 ",Firebird Theaters Inc - SVOG,280 E Sanilac Rd ,Sandusky,MI,48471,Motion picture theater operator
" $345,260 ",Saugatuck Center for the Arts LLC - SVOG,400 Culver Street P.O. Box 940,Saugatuck,MI,49453,Live performing arts organization operator
" $21,188 ",Lake Superior State University - SVOG,650 West Easterday Avenue ,Sault Sainte Marie,MI,49783,Live venue operator or promoter
" $90,494 ",LV ENT CORPORATION - SVOG,55103 TIMBERS EDGE DRIVE ,Shelby Twp,MI,48316,Live venue operator or promoter
" $59,981 ",Lyon Theater LLC - SVOG,126 E Lake St ,South Lyon,MI,48178,Motion picture theater operator
" $386,801 ",Eisenhower Dance Ensemble - SVOG,"24901 Northwestern Hwy, Suite 312",Southfield,MI,48075,Live performing arts organization operator
" $77,684 ",Great Lakes Chamber Music Festival Operating Corporation - SVOG,24901 Northwestern Highway Suite 312,Southfield,MI,48075,Live performing arts organization operator
" $7,488 ",PuppetART Detroit Puppet Theater - SVOG,24293 Telegraph Rd Suite 150,Southfield,MI,48033,Live performing arts organization operator
" $59,884 ",Ultimate Entertainment Group Corp - SVOG,20000 W 10 Mile Rd,Southfield,MI,48075,Live venue operator or promoter
" $172,653 ",Seven Steps Up LLC - SVOG,116 S Jackson Street ,Spring Lake,MI,49456,Live venue operator or promoter
" $4,191 ",IQhub - SVOG,3055 W. M-21 ,St Johns,MI,48879,Museum Operator
" $54,597 ","Twin City Players, Inc. - SVOG","600 West Glenlord Road, PO Box ",St. Joseph,MI,49085,Live performing arts organization operator
" $98,042 ",City of Sturgis - SVOG,130 N. Nottawa ,Sturgis,MI,49091,Live performing arts organization operator
" $175,713 ",Strand Theater LLC - SVOG,217 W Chicago Street ,Sturgis,MI,49091,Motion picture theater operator
" $79,680 ",Bay Community Theatre Organization - SVOG,214 N Saint Joseph St ,Suttons Bay,MI,49682,Motion picture theater operator
" $7,895,188 ","Zamora Entertainmnet, Inc - SVOG",23300 Goddard Rd ,Taylor,MI,48180,Live venue operator or promoter
" $36,290 ","ZV Management, Inc. - SVOG",24500 GODDARD RD ,Taylor,MI,48180,Talent representative
" $156,532 ","Scully Vickers, LLC - SVOG",6 N. Elm St. 15202 LAKE SHORE ROAD,Three Oaks,MI,49128,Motion picture theater operator
" $341,096 ",The Acorn Center for the Performing Arts - SVOG,107 Generations Drive ,Three Oaks,MI,49128,Live venue operator or promoter
" $26,305 ","BMCG, LLC - SVOG",50 N MAIN ST,Three Rivers,MI,49093,Motion picture theater operator
" $132,823 ","City Opera House Heritage Association, Inc. - SVOG",106 E. Front Street ,Traverse City,MI,49684,Live venue operator or promoter
" $1,298,000 ",Meridian Entertainment Inc. - SVOG,608 S Union Street ,Traverse City,MI,49684,Live venue operator or promoter
" $57,138 ",Northwestern Michigan College - SVOG,1701 E Front ,Traverse City,MI,49686,Museum Operator
" $172,329 ",Old Town Playhouse Inc - SVOG,148 E Eighth St ,Traverse City,MI,49684,Live performing arts organization operator
" $933,959 ",Traverse City Film Festival - SVOG,PO Box 4064 ,Traverse City,MI,49685,Motion picture theater operator
" $81,717 ",Downriver Youth Performing Arts Center - SVOG,2421 Edgemont ST(mailing) 2447 West Jefferson ( physical),Trenton,MI,48183,Live performing arts organization operator
" $39,182 ",Open Book Theatre Company - SVOG,1621 West Rd ,Trenton,MI,48183,Theatrical producer
" $355,646 ",Tyler Joseph Trierweiler - SVOG,10834 W Willard Rd ,Trufant,MI,49347,Live venue operator or promoter
" $1,178,155 ","DELTA-TURNER, LTD. - SVOG",2500 Turner Ave NW,Walker,MI,49544,Live venue operator or promoter
" $76,550 ",The Jewish Ensemble Theatre - SVOG,1124 East West Maple Road ,Walled Lake,MI,48390,Live performing arts organization operator
" $176,355 ",First Class Cinema Inc - SVOG,64447 Tipperary Dr.,Washington,MI,48095,Motion picture theater operator
" $431,794 ","PHOENIX STATE WAYNE, LLC - SVOG",35310 MICHIGAN AVENUE ,Wayne,MI,48184,Motion picture theater operator
" $97,752 ",Chaldean Community Cultural Center - SVOG,5600 Walnut Lake Rd ,West Bloomfield,MI,48323,Museum Operator
" $17,015 ",Inspire Theatre - SVOG,33455 Warren Rd,Westland,MI,48185,Live performing arts organization operator
" $270,337 ",Token Entertainment Inc - SVOG,28949 Joy Road ,Westland,MI,48185,Live venue operator or promoter
" $49,418 ",The Playhouse at White Lake - SVOG,304 S Mears,Whitehall,MI,49461,Live performing arts organization operator
" $126,731 ",Music House Museum Corp - SVOG,7377 US 31 North ,Williamsburg,MI,49690,Live performing arts organization operator
" $79,588 ",Sun Theatre Williamston Corp - SVOG,150 W. Grand River ,Williamston,MI,48895,Motion picture theater operator
" $80,937 ",Williamston Theatre - SVOG,122 S Putnam St ,Williamston,MI,48895,Theatrical producer
" $229,187 ",360 Event Productions LLC - SVOG,1040 E Silverbell Road ,Wyandotte,MI,48360,Live venue operator or promoter
" $128,861 ","Madhouse Management, Inc. - SVOG",6508 Crane Road ,Ypsilanti,MI,48197,Talent representative
" $92,499 ",PAINT AND POUR LLC - SVOG,5 S. Washington St ,Ypsilanti,MI,48197,Live performing arts organization operator
" $23,031 ",Bradley Raffenaud - SVOG,431 West Lawrence ,Zeeland,MI,49464,Talent representative
" $997,096 ",Sperry's Theatre Corp - SVOG,200 North Franklin Street ,Zeeland,MI,49464,Motion picture theater operator
" $4,398,119 ","Nations, Inc - SVOG",308 1st Ave NW PO Box 110,Aitkin,MN,56431,Live venue operator or promoter
" $79,500 ",Albert Lea Community Theater - SVOG,PO Box 115 ,Albert Lea,MN,56007,Live venue operator or promoter
" $154,705 ","Hello! Booking, Inc. - SVOG",11623 E. Laketowne Drive ,Albertville,MN,55301,Talent representative
" $70,006 ",Theatre L'Homme Dieu - SVOG,1875 County Rd 120 NE ,Alexandria,MN,56308,Live performing arts organization operator
" $462,960 ","Lyric Arts Company of Anoka, Inc. - SVOG",420 East Main Street ,Anoka,MN,55303,Live performing arts organization operator
" $7,195,417 ",Minnesota Zoo - SVOG,13000 Zoo Boulevard,Apple Valley,MN,55124,Museum Operator
" $12,808 ",Prairie Wind Players of Grant County Inc. - SVOG,202 Hawkins Ave PO Box 246,Barrett,MN,56311,Live performing arts organization operator
" $31,070 ","Baudette Community Foundation, Inc - SVOG",201 Main Ave N ,Baudette,MN,56623,Motion picture theater operator
" $33,417 ","Bemidji Community Theater, Inc - SVOG",316 Beltrami Avenue NW ,Bemidji,MN,56601,Live performing arts organization operator
" $84,656 ",The Seasons Players - SVOG,2929 124th Circle NE ,Blaine,Mn,55448,Theatrical producer
" $615,303 ",Bloomington Theater and Art Center dba Artistry - SVOG,1800 W OLD SHAKOPEE RD,Bloomington,MN,55431,Live performing arts organization operator
" $4,446,762 ",Brainerd Entertainment LLC - SVOG,900 East 80th Street ,Bloomington,MN,55420,Motion picture theater operator
" $626,465 ","GBG, LLP - SVOG",408 E BROADWAY ,Bloomington,MN,55425,Live venue operator or promoter
" $2,578,246 ",Mann Theatres Inc - SVOG,900 East 80th Street ,Bloomington,MN,55420,Motion picture theater operator
" $545,176 ",Pen-Isle Limited Partnership - SVOG,900 East 80th Street ,Bloomington,MN,55420,Motion picture theater operator
" $447,165 ","Huff Entertainment Solutions, Inc. - SVOG",9033 Raddatz Road,Brainerd,MN,56401,Live venue operator or promoter
" $1,028,183 ",City of Burnsville - SVOG,12600 Nicollet Ave,Burnsville,MN,55337,Live venue operator or promoter
" $33,146 ","Star Music, Inc. - SVOG",14625 Hillshire Ln ,Burnsville,MN,55306,Live performing arts organization operator
" $74,362 ",The Stevie Ray's Theatre Company - SVOG,10700 Cambridge Court ,Burnsville,MN,55337,Live performing arts organization operator
" $54,804 ",Twin Cities Catalyst Music - SVOG,75 Civic Center Parkway ,Burnsville,MN,55337,Live performing arts organization operator
" $6,772 ",SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER - SVOG,13000 Valley Forge LN N ,Champlin,MN,55316,Live performing arts organization operator
" $7,574,105 ","Chanhassen Theatre, LLC - SVOG",501 W 78th St P.O. Box 100,Chanhassen,MN,55317,Live performing arts organization operator
" $635,535 ","M and M Entertainment, Inc. - SVOG",1693 Prescott Court,Chaska,MN,55317,Motion picture theater operator
" $70,609 ",Chatfield Center for the Arts Inc - SVOG,405 Main St S ,Chatfield,MN,55923,Live venue operator or promoter
" $134,367 ","Harmony Park, Inc. - SVOG",79503 298th St ,Clarks Grove,MN,56016,Live venue operator or promoter
" $19,737 ","Lowell-Lu Productions, LLC - SVOG",79503 298th St ,Clarks Grove,MN,56016,Live venue operator or promoter
" $33,541 ",County Seat Theater of Carlton - SVOG,2035 HWY 33 S ,Cloquet,MN,55720,Live performing arts organization operator
" $380,066 ",Premiere Theatres Inc. - SVOG,904 Highway 33 S ,Cloquet,MN,55720,Motion picture theater operator
" $235,437 ",Quarry Cinema INC - SVOG,111 East HW23 ,Cold Spring,MN,56320,Motion picture theater operator
" $725,548 ","Crooners Lounge & Supper Club, Inc - SVOG",1555 118th Ln NW Ste 1 ,Coon Rapids,MN,55448,Live venue operator or promoter
" $512,937 ",Revolution Arts - SVOG,11864 Evergreen Cir NW ,Coon Rapids,MN,55448,Live venue operator or promoter
" $25,248 ",Elision Arts LLC - SVOG,6105 42nd Avenue North ,Crystal,MN,55422,Live venue operator or promoter
" $4,827,536 ","Odyssey Entertainment, Inc. - SVOG","5800 Crystal Airport Rd, Box 5 ",Crystal,MN,55429,Motion picture theater operator
" $104,472 ","Duluth Ballet, Inc. - SVOG",506 W. Michigan st. ,Duluth,MN,55802,Theatrical producer
" $751,745 ",Duluth Entertainment Convention Center - SVOG,350 Harbor Dr,Duluth,MN,55802,Live venue operator or promoter
" $670,497 ","Duluth Playhouse, Inc - SVOG",211 East Superior Street ,Duluth,MN,55804,Live performing arts organization operator
" $75,408 ",Duluth Superior Association - SVOG,130 W. Superior St. Suite LL2-120,Duluth,MN,55802,Live performing arts organization operator
" $20,404 ",Lake Superior & Mississippi Railroad - SVOG,6930 Fremont Street ,Duluth,MN,55807,Museum Operator
" $33,393 ",Lyric Opera of the North - SVOG,525 S. LAKE AVE Suite 102,Duluth,MN,55802,Live performing arts organization operator
" $46,957 ",Sacred Heart - John Chebul Memorial Center Association Inc - SVOG,201 W 4th Street ,Duluth,MN,55806,Live venue operator or promoter
" $83,015 ","West Theater, LLC - SVOG",319 North Central Avenue ,Duluth,MN,55807,Motion picture theater operator
" $521,997 ",Zeitgeist Center for Arts and Community - SVOG,222 E Superior Street Suite 326,Duluth,MN,55802,Live venue operator or promoter
" $44,366 ",International Friendship Through the Performing Arts - SVOG,1960 Cliff Lake Road Ste 129-219,Eagan,MN,55122,Talent representative
" $1,637,654 ",River Cinema Inc DBA/River Cinema - SVOG,211 Demers Ave Suite#4A PO Box 586,East Grand Forks,MN,56721,Motion picture theater operator
" $88,923 ",Dream Lifestyle LLC - SVOG,6400 Barrie Road Apt 701,Edina,MN,55435,Live venue operator or promoter
" $11,319 ","Youth Empowerment America, Inc (d/b/a HEREandTHERE.live) - SVOG",3195 Southdale Center,Edina,MN,55410,Live performing arts organization operator
" $1,089,625 ",Sue McLean & Associates - SVOG,12576 Ridgewood Dr. ,Elk River,MN,55330,Live venue operator or promoter
" $4,020 ",Spiritwood Music - SVOG,3828 S Hwy 169 ,Ely,MN,55731,Talent representative
" $1,989,252 ",TWIN CITIES MUSIC FESTIVAL LLC - SVOG,22965 Greenland Lane ,Elysian,MN,56028,Live venue operator or promoter
" $44,143 ","Fairmont Opera House, Inc. - SVOG",45 Downtown Plaza ,Fairmont,MN,56031,Live performing arts organization operator
" $2,607 ",113 - SVOG,1780 Snelling Avenue North ,Falcon Heights,MN,55113,Live performing arts organization operator
" $106,204 ",Faribault Art Center dba Paradise Center for the Arts - SVOG,321 Central Ave N. ,Faribault,MN,55021,Live performing arts organization operator
" $123,476 ","Fergus Falls Center for the Arts, Inc. - SVOG",124 W Lincoln Ave ,Fergus Falls,MN,56537,Live performing arts organization operator
" $732,973 ",Wolf Ridge Environmental Learning Center - SVOG,6282 Cranberry Road,Finland,MN,55603,Museum Operator
" $24,276 ","The Music Works, Inc - SVOG",944 13th Ave SE ,Forest Lake,MN,55025,Talent representative
" $83,044 ",Moore Family Theatres Inc DBA/Fosston Theatre - SVOG,105 1st West ,Fosston,MN,56542,Motion picture theater operator
" $45,562 ",Central Square Inc. - SVOG,105 2nd St NE ,Glenwood,MN,56334,Live venue operator or promoter
" $45,071 ","Dow Artists, Inc. - SVOG",1109 SW 8th Street ,Grand Rapids,MN,55744,Talent representative
" $339,192 ",Reif Arts Council - SVOG,720 NW Conifer Drive,Grand Rapids,MN,55744,Live performing arts organization operator
" $537,710 ",The Playing Fields LLC - SVOG,5185 Meadville Street,Greenwood,MN,55331,Live performing arts organization operator
" $378,065 ",Grand Cinema Entertainment LLC - SVOG,845 Weber Avenue,Hinckley,MN,55037,Motion picture theater operator
" $38,322 ",Blu Ocean Arts Inc - SVOG,330 CARLSON PKWY APT 321,Hopkins,MN,55305,Talent representative
" $574,600 ",Rose Presents Inc - SVOG,1513 Mainstreet Ste A,Hopkins,MN,55343,Live venue operator or promoter
" $663,618 ",Stages Theatre Company - SVOG,1111 Mainstreet ,Hopkins,MN,55343,Live performing arts organization operator
" $81,594 ",EARTHLY DELIGHTS LTD - SVOG,35 WASHINGTON AVE E ,Hutchinson,MN,55350,Motion picture theater operator
" $271,234 ","Cine 5, Inc. - SVOG",1319 3rd St. ,International Falls,MN,56649,Motion picture theater operator
" $137,375 ","Kick'n Up Kountry, Inc. - SVOG",249 S State Ave ,Lake Bronson,MN,56734,Live venue operator or promoter
" $176,391 ","LAKEVILLE, CITY OF - SVOG",9237 183RD Street ,Lakeville,MN,55044,Live venue operator or promoter
" $140,518 ",Commonweal Theatre Company - SVOG,P.O.Box 15 208 Parkway Avenue North,Lanesboro,MN,55949,Live performing arts organization operator
" $447,935 ",Eagle Bluff Environmental Learning Center - SVOG,28097 Goodview Drive,Lanesboro,MN,55949,Museum Operator
" $75,054 ",Blue Mound Area Theatre - SVOG,104 E Main St PO Box 541,Luverne,MN,56156,Motion picture theater operator
" $46,951 ",Madelia Theater LLC - SVOG,117 West Main Street ,Madelia,MN,56062,Motion picture theater operator
" $112,342 ","Groove Productions, LLC - SVOG",316 Ledlie Ln ,Mankato,MN,56001,Live venue operator or promoter
" $162,181 ",Spotlight Theatres Mankato LLC - SVOG,12 Civic Center Plaza #1640 ,Mankato,MN,56001,Motion picture theater operator
" $35,323 ",Mantorville Theatre Company - SVOG,5 W 5TH ST,Mantorville,MN,55955,Theatrical producer
" $17,166 ",Buendia Productions LLC - SVOG,6304 Troy Lane N ,Maple Grove,MN,55311,Live venue operator or promoter
" $9,281,023 ",United Entertainment Corp. - SVOG,12900 63rd Avenue North,Maple Grove,MN,55369,Motion picture theater operator
" $239,152 ","Ashland Productions, Inc. - SVOG",2100 White Bear Ave N ,Maplewood,MN,55109,Live performing arts organization operator
" $277,643 ","The Loft, Inc - SVOG","1011 Washington Ave S, Ste 200 ",Minneapolils,MN,55415,Live performing arts organization operator
" $119,500 ",Alelil LLC - SVOG,4825 Colfax Ave S ,Minneapolis,MN,55419,Talent representative
" $416,700 ",American Legion Minneapolis Richfield - SVOG,6501 Portland Ave ,Minneapolis,MN,55423,Live venue operator or promoter
" $9,855,219 ",Armory Hospitality LLC - SVOG,510 1st Ave N STE 600 ,Minneapolis,MN,55403,Live venue operator or promoter
" $996,956 ","Basilica Events, LLC - SVOG",88 North 17th Street,Minneapolis,MN,55403,Live venue operator or promoter
" $388,386 ","Bow Tie Productions, LLC - SVOG",824 Hennepin Avenue,Minneapolis,MN,55403,Live performing arts organization operator
" $201,670 ",BurlesqueMN LLC - SVOG,3532 21st Ave S ,Minneapolis,MN,55407,Theatrical producer
" $174,819 ",Cantus - SVOG,1201 Marquette Ave. S. Suite 100,Minneapolis,MN,55403,Live performing arts organization operator
